path,y_actual,y_predicted
crop_h2/I00014.png,1AT5828,AT5828
crop_m2/I00015.png,7B14349,7B14349
crop_h2/I00015.png,7B14349,7B14349
crop_m2/I00016.png,4M98681,6H78681
crop_h2/I00016.png,4M98681,6W78681
crop_m2/I00017.png,2B17515,2B17515
crop_h2/I00017.png,2B17515,2B17515
crop_m2/I00018.png,BZH8389,BZH8389
crop_h2/I00018.png,BZH8389,BZH8389
crop_m2/I00020.png,8B71401,8B781401
crop_h2/I00020.png,8B71401,88781401
crop_m2/I00021.png,4B20737,4B20737
crop_h2/I00021.png,4B20737,4B20737
crop_m2/I00022.png,3B04082,3B04082
crop_h2/I00022.png,3B04082,3B04082
crop_m2/I00023.png,1J24813,1J24813
crop_h2/I00023.png,1J24813,1J24813
crop_m2/I00024.png,1BC4146,1BC4146
crop_h2/I00024.png,1BC4146,1BC4146
crop_m2/I00025.png,5B77655,5B77655
crop_h2/I00025.png,5B77655,5877655
crop_m2/I00026.png,6B67495,6867495
crop_h2/I00026.png,6B67495,6867495
crop_m2/I00027.png,BZP2087,2087BZP
crop_h2/I00027.png,BZP2087,2087BZP
crop_m2/I00028.png,5C93988,
crop_h2/I00028.png,5C93988,50983988
crop_m2/I00029.png,2B65055,2B65055
crop_h2/I00029.png,2B65055,2B65055
crop_m2/I00030.png,3AI0851,3AL0851
crop_h2/I00030.png,3AI0851,3AL0851
crop_m2/I00031.png,2SE8601,
crop_h2/I00031.png,2SE8601,
crop_m2/I00032.png,7B11859,7B11859
crop_h2/I00032.png,7B11859,7B11859
crop_m2/I00033.png,3AI0851,3A10851
crop_h2/I00033.png,3AI0851,13A0851
crop_m2/I00034.png,8B23170,8B23170
crop_h2/I00034.png,8B23170,8823170
crop_m2/I00035.png,9B84391,9B84391
crop_h2/I00035.png,9B84391,9884391
crop_m2/I00036.png,2B13579,2B13579
crop_h2/I00036.png,2B13579,2B13579
crop_m2/I00037.png,5B08436,5808436
crop_h2/I00037.png,5B08436,5808436
crop_m2/I00038.png,4AF9553,4AF9553
crop_h2/I00038.png,4AF9553,4AF9553
crop_m2/I00040.png,7B00844,7B00844
crop_h2/I00040.png,7B00844,7B00844
crop_m2/I00041.png,6B68384,6868384
crop_h2/I00041.png,6B68384,7888989
crop_m2/I00042.png,7B15714,78185714
crop_h2/I00042.png,7B15714,7B195714
crop_m2/I00043.png,7B29430,7B29430
crop_h2/I00043.png,7B29430,7B29430
crop_m2/I00044.png,7B61623,7861623
crop_h2/I00044.png,7B61623,61623
crop_m2/I00045.png,2B89928,2889928
crop_h2/I00045.png,2B89928,2B89928
crop_m2/I00046.png,6B67033,6867033
crop_h2/I00046.png,6B67033,6867033
crop_m2/I00047.png,9B84759,9884759
crop_h2/I00047.png,9B84759,9B84759
crop_m2/I00048.png,1BB8851,1BB8851
crop_h2/I00048.png,1BB8851,1BB8851
crop_m2/I00049.png,6B50430,6850430
crop_h2/I00049.png,6B50430,6850430
crop_m2/I00050.png,6B00320,03206B0
crop_h2/I00050.png,6B00320,03206B0
crop_m2/I00051.png,4B45969,4B45969
crop_h2/I00051.png,4B45969,4B45969
crop_m2/I00052.png,7B58307,17858307
crop_h2/I00052.png,7B58307,7B58307
crop_m2/I00053.png,BZC4939,BZC4939
crop_h2/I00053.png,BZC4939,BZC4939
crop_m2/I00054.png,1BB6338,1BB6338
crop_h2/I00054.png,1BB6338,1BB6338
crop_m2/I00055.png,1BA0888,1BA0888
crop_h2/I00055.png,1BA0888,1BA0888
crop_m2/I00056.png,9B49365,19B49365
crop_h2/I00056.png,9B49365,9B49365
crop_m2/I00057.png,6B26050,6B26050
crop_h2/I00057.png,6B26050,6B26050
crop_m2/I00058.png,8B64702,8B64702
crop_h2/I00058.png,8B64702,8B6
crop_m2/I00059.png,3Z63187,3Z63187
crop_h2/I00059.png,3Z63187,3Z63187
crop_m2/I00060.png,4AZ3802,4AZ3802
crop_h2/I00060.png,4AZ3802,4AZ3802
crop_m2/I00061.png,7B57267,7B57267
crop_h2/I00061.png,7B57267,7B557267
crop_m2/I00062.png,2Z52689,2Z5
crop_h2/I00062.png,2Z52689,2Z52689
crop_m2/I00063.png,6B88304,118889
crop_h2/I00063.png,6B88304,088889
crop_m2/I00064.png,4E02304,4EO2304
crop_h2/I00064.png,4E02304,4EO2304
crop_m2/I00065.png,7B40988,7B489988
crop_h2/I00065.png,7B40988,7B49988
crop_m2/I00066.png,7B94261,7B94261
crop_h2/I00066.png,7B94261,7B94261
crop_m2/I00067.png,5B11149,5B11149
crop_h2/I00067.png,5B11149,5B11149
crop_m2/I00068.png,2B74289,2B74289
crop_h2/I00068.png,2B74289,2B74289
crop_m2/I00069.png,9B64064,9B67907
crop_h2/I00069.png,9B64064,9B67907
crop_m2/I00070.png,1B85815,1385815
crop_h2/I00070.png,1B85815,1385815
crop_m2/I00071.png,7B98453,7B98453
crop_h2/I00071.png,7B98453,7B98453
crop_m2/I00072.png,9B59729,9B59729
crop_h2/I00072.png,9B59729,9B59729
crop_m2/I00073.png,5B11149,15811149
crop_h2/I00073.png,5B11149,15811149
crop_m2/I00074.png,5B11300,13005B1
crop_h2/I00074.png,5B11300,5B11300
crop_m2/I00075.png,1BA3428,1BA3428
crop_h2/I00075.png,1BA3428,1BA3428
crop_m2/I00076.png,1BD0679,1BD0679
crop_h2/I00076.png,1BD0679,1BD0679
crop_m2/I00077.png,5B82908,5B82908
crop_h2/I00077.png,5B82908,5882908
crop_m3/I00019.png,3B60372,3B137
crop_h3/I00019.png,3B60372,3B60372
crop_m3/I00029.png,1BA1114,1BA1114
crop_h3/I00029.png,1BA1114,18A1114
crop_m3/I00030.png,9B30034,9B30034
crop_h3/I00030.png,9B30034,9B30034
crop_m3/I00031.png,5B20773,5B20773
crop_h3/I00031.png,5B20773,5B20773
crop_m3/I00032.png,8B26229,8826229
crop_h3/I00032.png,8B26229,8326229
crop_m3/I00033.png,1B37208,1837208
crop_h3/I00033.png,1B37208,1837208
crop_m3/I00034.png,2Z52689,2Z52689
crop_h3/I00034.png,2Z52689,2Z52689
crop_m3/I00035.png,2B46175,2B46175
crop_h3/I00035.png,2B46175,2B46175
crop_m3/I00036.png,7B63766,7363766
crop_h3/I00036.png,7B63766,7B63766
crop_m3/I00037.png,B0L3403,3403BOL
crop_h3/I00037.png,B0L3403,3403
crop_m3/I00038.png,2B57127,2857127
crop_h3/I00038.png,2B57127,2857127
crop_m3/I00039.png,1BC6703,1BC6703
crop_h3/I00039.png,1BC6703,1BC6703
crop_m3/I00040.png,7B11607,17B11607
crop_h3/I00040.png,7B11607,7B11607
crop_m3/I00041.png,4B07003,4B07003
crop_h3/I00041.png,4B07003,4B07003
crop_m3/I00042.png,8B53308,18853308
crop_h3/I00042.png,8B53308,8853308
crop_m3/I00043.png,9B13973,9B13973
crop_h3/I00043.png,9B13973,9B13973
crop_m3/I00044.png,5B57928,5B57928
crop_h3/I00044.png,5B57928,5857928
crop_m3/I00045.png,5B99527,95275B9
crop_h3/I00045.png,5B99527,95275B9
crop_m3/I00046.png,9B83305,9B83305
crop_h3/I00046.png,9B83305,
crop_m3/I00047.png,3SA6413,3SA6413
crop_h3/I00047.png,3SA6413,3SA6413
crop_m3/I00048.png,4AF9553,4AF89553
crop_h3/I00048.png,4AF9553,HZAF9553
crop_m3/I00049.png,1Z35206,1Z35206
crop_h3/I00049.png,1Z35206,1Z35206
crop_m3/I00050.png,8B41958,8B41958
crop_h3/I00050.png,8B41958,8B41958
crop_m3/I00051.png,3Z63187,3Z63187
crop_h3/I00051.png,3Z63187,3Z63187
crop_m3/I00052.png,2SZ4642,2SZ4642
crop_h3/I00052.png,2SZ4642,2SZ4642
crop_m3/I00053.png,6B89358,6B89358
crop_h3/I00053.png,6B89358,6889358
crop_m3/I00054.png,2B38280,2B38280
crop_h3/I00054.png,2B38280,2B388280
crop_m3/I00055.png,6B34859,6B34859
crop_h3/I00055.png,6B34859,6B34859
crop_m3/I00056.png,4B76148,4B76148
crop_h3/I00056.png,4B76148,4876148
crop_m3/I00057.png,8B81013,10138B8
crop_h3/I00057.png,8B81013,10138B8
crop_m3/I00058.png,7B88517,8517788
crop_h3/I00058.png,7B88517,85177B8
crop_m3/I00059.png,1B27247,72471B2
crop_h3/I00059.png,1B27247,72471B2
crop_m3/I00060.png,BZP6480,6480BZP
crop_h3/I00060.png,BZP6480,6480BZP
crop_m3/I00061.png,1BA8370,83701BA
crop_h3/I00061.png,1BA8370,83701BA
crop_m3/I00062.png,BZP6480,6480BZP
crop_h3/I00062.png,BZP6480,6480BZP
crop_m3/I00063.png,5J04027,5J04027
crop_h3/I00063.png,5J04027,5J0402
crop_m3/I00064.png,7B65585,7B65585
crop_h3/I00064.png,7B65585,7B65585
crop_m3/I00065.png,9B91420,9B91420
crop_h3/I00065.png,9B91420,9B91420
crop_m3/I00066.png,8B60552,18860552
crop_h3/I00066.png,8B60552,8860552
crop_m3/I00067.png,5B38434,84345B3
crop_h3/I00067.png,5B38434,5B38434
crop_m3/I00068.png,7B44167,7B4Q4167
crop_h3/I00068.png,7B44167,41677B4
crop_m3/I00069.png,3B41980,3B41980
crop_h3/I00069.png,3B41980,3B41980
crop_m3/I00070.png,8B69588,95888B6
crop_h3/I00070.png,8B69588,95888B6
crop_m3/I00071.png,2AX4938,2AY936
crop_h3/I00071.png,2AX4938,2AX4938
crop_m3/I00072.png,7B30135,7B30135
crop_h3/I00072.png,7B30135,7B30135
crop_m3/I00073.png,2AX4938,2AX4938
crop_h3/I00073.png,2AX4938,2AX4938
crop_m3/I00074.png,5B77379,5B77379
crop_h3/I00074.png,5B77379,5B77379
crop_m3/I00075.png,7B73485,34857B7
crop_h3/I00075.png,7B73485,7B73485
crop_m3/I00076.png,BZL3400,3400BZL
crop_h3/I00076.png,BZL3400,BZL3400
crop_m3/I00077.png,4B60620,C
crop_h3/I00077.png,4B60620,4B60620
crop_m3/I00078.png,3B09932,3B09932
crop_h3/I00078.png,3B09932,3B09932
crop_m3/I00079.png,8T77462,74628T7
crop_h3/I00079.png,8T77462,74628T7
crop_m3/I00080.png,9T19202,9T19202
crop_h3/I00080.png,9T19202,92029T18
crop_m3/I00081.png,9B45193,9B45193
crop_h3/I00081.png,9B45193,9B45193
crop_m3/I00082.png,1B70230,1870230
crop_h3/I00082.png,1B70230,02301B7
crop_m3/I00083.png,8B47318,8B47318
crop_h3/I00083.png,8B47318,8B47318
crop_m3/I00084.png,1BI2138,21381BI
crop_h3/I00084.png,1BI2138,21381B
crop_m3/I00085.png,7B46204,7B46204
crop_h3/I00085.png,7B46204,7B46204
crop_m3/I00086.png,5B23615,5B283615
crop_h3/I00086.png,5B23615,5B23615
crop_m3/I00087.png,2B76686,2B7
crop_h3/I00087.png,2B76686,2B7
crop_m3/I00088.png,8B03653,8BO3653
crop_h3/I00088.png,8B03653,8BO3653
crop_m3/I00089.png,1E59706,1E59706
crop_h3/I00089.png,1E59706,1E59706
crop_m3/I00090.png,1BB9110,1BB
crop_h3/I00090.png,1BB9110,1BB
crop_m3/I00091.png,5B24546,5B29797
crop_h3/I00091.png,5B24546,5B24546
crop_m3/I00092.png,9B29274,9829274
crop_h3/I00092.png,9B29274,9B29274
crop_m3/I00093.png,9B13772,9813772
crop_h3/I00093.png,9B13772,9813772
crop_m3/I00094.png,8B77932,
crop_h3/I00094.png,8B77932,BB7793
crop_m3/I00095.png,2B97325,2B9
crop_h3/I00095.png,2B97325,2B9
crop_m3/I00096.png,7B76600,TB7
crop_h3/I00096.png,7B76600,7876600
crop_m3/I00097.png,9B98777,9B98777
crop_h3/I00097.png,9B98777,9B98777
crop_m3/I00098.png,2B75836,2875
crop_h3/I00098.png,2B75836,28718838
crop_m3/I00099.png,8B22920,8B22920
crop_h3/I00099.png,8B22920,8B22920
crop_m3/I00100.png,1B05002,1B0
crop_h3/I00100.png,1B05002,1B05002
crop_m3/I00101.png,7B31947,
crop_h3/I00101.png,7B31947,1927
crop_m3/I00102.png,9B14015,9B14015
crop_h3/I00102.png,9B14015,9B14015
crop_m3/I00103.png,BZL5685,BZL5685
crop_h3/I00103.png,BZL5685,BZL5685
crop_m3/I00104.png,2E67175,
crop_h3/I00104.png,2E67175,2E61
crop_m3/I00105.png,7B35438,7B35438
crop_h3/I00105.png,7B35438,7B35438
crop_m3/I00106.png,3K29729,3K29729
crop_h3/I00106.png,3K29729,3K29729
crop_m3/I00107.png,4B96914,26876914
crop_h3/I00107.png,4B96914,6876914
crop_m3/I00108.png,8B86266,sS
crop_h3/I00108.png,8B86266,8B8
crop_m3/I00109.png,6B03119,6B03119
crop_h3/I00109.png,6B03119,6B03119
crop_m3/I00110.png,8B86266,8886266
crop_h3/I00110.png,8B86266,8886266
crop_m3/I00111.png,7B34216,7B334216
crop_h3/I00111.png,7B34216,7B34216
crop_m3/I00112.png,8T84065,8T8
crop_h3/I00112.png,8T84065,8T89907
crop_m3/I00113.png,4AC5710,AAC5710
crop_h3/I00113.png,4AC5710,LAC5710
crop_m3/I00114.png,1BC1046,IBC1046
crop_h3/I00114.png,1BC1046,1BC1046
crop_m3/I00115.png,8B62184,18862184
crop_h3/I00115.png,8B62184,8B62184
crop_m3/I00116.png,3B60854,3B6
crop_h3/I00116.png,3B60854,3B6
crop_m3/I00117.png,4B64261,86L261
crop_h3/I00117.png,4B64261,486L261
crop_m3/I00118.png,4B86157,46157
crop_h3/I00118.png,4B86157,186157
crop_m3/I00119.png,4B82295,4B8
crop_h3/I00119.png,4B82295,L88
crop_m3/I00120.png,4B22781,4B22781
crop_h3/I00120.png,4B22781,4B22781
crop_m3/I00121.png,7B72729,7B72729
crop_h3/I00121.png,7B72729,7B72729
crop_m3/I00122.png,BMZ3933,BMZ3933
crop_h3/I00122.png,BMZ3933,BMZ3933
crop_m3/I00123.png,BZB1922,BZB1922
crop_h3/I00123.png,BZB1922,BZB1922
crop_m3/I00124.png,2M25948,2M25948
crop_h3/I00124.png,2M25948,2M25948
crop_m3/I00125.png,7B30788,7B30788
crop_h3/I00125.png,7B30788,7B30788
crop_m3/I00126.png,7B90990,7B90990
crop_h3/I00126.png,7B90990,7B90990
crop_m3/I00127.png,6B70990,6B70990
crop_h3/I00127.png,6B70990,6B70990
crop_m3/I00128.png,7B75285,7B75285
crop_h3/I00128.png,7B75285,7B75285
crop_m3/I00129.png,3B25229,3B25229
crop_h3/I00129.png,3B25229,3B25229
crop_m3/I00130.png,7B59066,7B59066
crop_h3/I00130.png,7B59066,7B59066
crop_m3/I00131.png,7B14095,7B16095
crop_h3/I00131.png,7B14095,7814095
crop_m3/I00132.png,7B89545,95457B8
crop_h3/I00132.png,7B89545,95457B8
crop_m3/I00133.png,8B66512,65128B6
crop_h3/I00133.png,8B66512,65128B6
crop_m3/I00134.png,1BB7325,73251BB
crop_h3/I00134.png,1BB7325,1BB7325
crop_m3/I00135.png,2B73768,287
crop_h3/I00135.png,2B73768,237
crop_m3/I00136.png,6B24616,6B24616
crop_h3/I00136.png,6B24616,6B24616
crop_m3/I00137.png,5B26675,5B216675
crop_h3/I00137.png,5B26675,5B26675
crop_m3/I00138.png,7B78280,8
crop_h3/I00138.png,7B78280,7B7
crop_m3/I00139.png,5H68504,5H61028
crop_h3/I00139.png,5H68504,5H67028
crop_m3/I00140.png,9B86906,9B86906
crop_h3/I00140.png,9B86906,9B86906
crop_m4/I00014.png,1BC0525,1BC0525
crop_h4/I00014.png,1BC0525,1BC0525
crop_m4/I00015.png,3B37902,3837902
crop_h4/I00015.png,3B37902,7902383
crop_m4/I00016.png,3B88729,3888729
crop_h4/I00016.png,3B88729,3B88729
crop_m4/I00017.png,1BB8887,1BB8887
crop_h4/I00017.png,1BB8887,1BB8887
crop_m4/I00018.png,5B97425,5B97425
crop_h4/I00018.png,5B97425,5B97425
crop_m4/I00020.png,1B87819,1B87819
crop_h4/I00020.png,1B87819,1B87819
crop_m4/I00021.png,5B97425,5897425
crop_h4/I00021.png,5B97425,5897425
crop_m4/I00022.png,5B29670,5B29670
crop_h4/I00022.png,5B29670,5B29670
crop_m4/I00023.png,7B27150,7B27150
crop_h4/I00023.png,7B27150,7B27150
crop_m4/I00024.png,4AT7962,4AT7962
crop_h4/I00024.png,4AT7962,4AT7962
crop_m4/I00025.png,7B08199,7B08199
crop_h4/I00025.png,7B08199,7B08199
crop_m4/I00026.png,7B14156,7B14156
crop_h4/I00026.png,7B14156,7B14156
crop_m4/I00027.png,5M56740,66870
crop_h4/I00027.png,5M56740,887
crop_m4/I00028.png,5M56740,67405M5
crop_h4/I00028.png,5M56740,67405M5
crop_m4/I00029.png,7B14156,7B14156
crop_h4/I00029.png,7B14156,7B14156
crop_m4/I00030.png,9T33663,9T33663
crop_h4/I00030.png,9T33663,9T33663
crop_m4/I00031.png,B8547,8547
crop_h4/I00031.png,B8547,8547
crop_m4/I00032.png,7B31505,7B31505
crop_h4/I00032.png,7B31505,7B31505
crop_m4/I00033.png,DT612BC,DT612BC
crop_h4/I00033.png,DT612BC,DT612BC
crop_m4/I00034.png,7B32443,7B32443
crop_h4/I00034.png,7B32443,7B32443
crop_m4/I00035.png,7B30332,0332B3
crop_h4/I00035.png,7B30332,03327B3
crop_m4/I00036.png,1BD4657,1BD4657
crop_h4/I00036.png,1BD4657,1BD4657
crop_m4/I00037.png,6B28800,6B28800
crop_h4/I00037.png,6B28800,6828800
crop_m4/I00038.png,3T16754,3T16754
crop_h4/I00038.png,3T16754,3T126754
crop_m4/I00040.png,3B95265,3B95265
crop_h4/I00040.png,3B95265,3895265
crop_m4/I00041.png,6B23451,34516B2
crop_h4/I00041.png,6B23451,34516B2
crop_m4/I00042.png,9B54817,
crop_h4/I00042.png,9B54817,
crop_m4/I00043.png,8B10162,01628B1
crop_h4/I00043.png,8B10162,01628B1
crop_m4/I00044.png,3B48296,3B48296
crop_h4/I00044.png,3B48296,3B48296
crop_m4/I00045.png,2Z96418,64182Z9
crop_h4/I00045.png,2Z96418,6418279
crop_m4/I00046.png,2E73609,36092E7
crop_h4/I00046.png,2E73609,36092E7
crop_m4/I00047.png,8B10732,8B10732
crop_h4/I00047.png,8B10732,8B10732
crop_m4/I00048.png,BZE7277,7277BZE
crop_h4/I00048.png,BZE7277,7277BZE
crop_m4/I00049.png,9B43101,9B43101
crop_h4/I00049.png,9B43101,N9843101
crop_m4/I00050.png,4B01832,
crop_h4/I00050.png,4B01832,
crop_m4/I00051.png,1B07846,
crop_h4/I00051.png,1B07846,
crop_m4/I00052.png,4B56396,6396
crop_h4/I00052.png,4B56396,63964B5
crop_m4/I00053.png,9B78701,9B78701
crop_h4/I00053.png,9B78701,9B78701
crop_m4/I00054.png,BZJ2909,BZJ2909
crop_h4/I00054.png,BZJ2909,BZJ2909
crop_m4/I00055.png,9B46988,9B46988
crop_h4/I00055.png,9B46988,9B46988
crop_m4/I00056.png,5H85564,5H8
crop_h4/I00056.png,5H85564,5H85564
crop_m4/I00057.png,3AJ8930,8930
crop_h4/I00057.png,3AJ8930,89303AJ
crop_m4/I00058.png,BZ04966,4966BZ0
crop_h4/I00058.png,BZ04966,4966BZ0
crop_m4/I00060.png,4B83172,31724B8
crop_h4/I00060.png,4B83172,31724B8
crop_m4/I00061.png,1BI1710,17101BI
crop_h4/I00061.png,1BI1710,17101B
crop_m4/I00062.png,3B60832,3860832
crop_h4/I00062.png,3B60832,0832336
crop_m4/I00063.png,2B45270,2B45270
crop_h4/I00063.png,2B45270,2B45270
crop_m4/I00064.png,6B84949,6884949
crop_h4/I00064.png,6B84949,56884949
crop_m4/I00065.png,6B84949,6767
crop_h4/I00065.png,6B84949,67676B8
crop_m4/I00066.png,3B75763,3B75763
crop_h4/I00066.png,3B75763,3B75763
crop_m4/I00067.png,8T52099,8T52099
crop_h4/I00067.png,8T52099,8T52099
crop_m4/I00068.png,2AB5896,2AB5896
crop_h4/I00068.png,2AB5896,58962AB
crop_m4/I00069.png,4B46694,7877699
crop_h4/I00069.png,4B46694,4B47699
crop_m4/I00070.png,4B84489,6877887
crop_h4/I00070.png,4B84489,4B8
crop_m4/I00071.png,BZN1065,821065
crop_h4/I00071.png,BZN1065,BZN1065
crop_m4/I00072.png,2AN1991,ZAN1991
crop_h4/I00072.png,2AN1991,1991ZAN
crop_m4/I00073.png,SI625BC,625BC
crop_h4/I00073.png,SI625BC,C2
crop_m4/I00074.png,9B36205,9836205
crop_h4/I00074.png,9B36205,9836205
crop_m4/I00075.png,9B13198,0
crop_h4/I00075.png,9B13198,9B13198
crop_m4/I00076.png,8B68508,8868508
crop_h4/I00076.png,8B68508,8868508
